====================================================================================================
性能分析报告: Module3
生成时间: 2026-01-19 13:12:55
====================================================================================================

【按累积时间排序 - 前30个最耗时函数】
----------------------------------------------------------------------------------------------------
         19841054 function calls (18668190 primitive calls) in 19.406 seconds

   Ordered by: cumulative time
   List reduced from 1728 to 30 due to restriction <30>

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
      883    0.006    0.000  126.565    0.143 C:\Python313\Lib\concurrent\futures\_base.py:199(as_completed)
      551    0.003    0.000  107.605    0.195 C:\Python313\Lib\threading.py:641(wait)
     1392    0.007    0.000   96.995    0.070 C:\Python313\Lib\threading.py:327(wait)
 4562/180    0.020    0.000   47.905    0.266 C:\Users\25936\Desktop\Code\chainsight\.venv\Lib\site-packages\pandas\core\arraylike.py:58(__ge__)
 4562/180    0.045    0.000   41.060    0.228 {built-in method _operator.ge}
 4560/172    0.021    0.000   39.777    0.231 C:\Users\25936\Desktop\Code\chainsight\.venv\Lib\site-packages\pandas\core\arraylike.py:50(__le__)
       96    0.000    0.000   39.398    0.410 C:\Python313\Lib\threading.py:1056(join)
       96    0.004    0.000   39.398    0.410 {method 'join' of '_thread._ThreadHandle' objects}
14783/1931    0.029    0.000   28.005    0.015 C:\Users\25936\Desktop\Code\chainsight\.venv\Lib\site-packages\pandas\core\ops\array_ops.py:352(na_logical_op)
 4560/172    0.043    0.000   28.001    0.163 {built-in method _operator.le}
29898/276    0.049    0.000   25.270    0.092 C:\Users\25936\Desktop\Code\chainsight\.venv\Lib\site-packages\pandas\core\arraylike.py:38(__eq__)
42203/5855    0.155    0.000   24.687    0.004 C:\Users\25936\Desktop\Code\chainsight\.venv\Lib\site-packages\pandas\core\frame.py:4062(__getitem__)
        1    0.000    0.000   19.406   19.406 C:\Users\25936\Desktop\Code\chainsight\src\modules\mrp_planning\integration.py:17(run_integrated_mode)
        1    0.000    0.000   19.257   19.257 C:\Users\25936\Desktop\Code\chainsight\src\modules\mrp_planning\integration.py:112(_process_single_day)
21823/149    0.038    0.000   19.241    0.129 C:\Users\25936\Desktop\Code\chainsight\.venv\Lib\site-packages\pandas\core\arraylike.py:68(__and__)
18303/149    0.074    0.000   19.241    0.129 C:\Users\25936\Desktop\Code\chainsight\.venv\Lib\site-packages\pandas\core\series.py:6123(_logical_method)
18303/149    0.075    0.000   19.228    0.129 C:\Users\25936\Desktop\Code\chainsight\.venv\Lib\site-packages\pandas\core\ops\array_ops.py:393(logical_op)
        1    0.000    0.000   18.817   18.817 C:\Users\25936\Desktop\Code\chainsight\src\modules\mrp_planning\integration.py:205(_calculate_net_demand)
        1    0.001    0.001   18.817   18.817 C:\Users\25936\Desktop\Code\chainsight\src\modules\mrp_planning\mrp_simulation.py:20(run_mrp_layered_simulation_daily)
        3    0.000    0.000   18.705    6.235 C:\Users\25936\Desktop\Code\chainsight\src\modules\mrp_planning\mrp_simulation.py:205(_process_layer)
        3    0.000    0.000   18.702    6.234 C:\Python313\Lib\concurrent\futures\_base.py:646(__exit__)
        3    0.000    0.000   18.702    6.234 C:\Python313\Lib\concurrent\futures\thread.py:220(shutdown)
   135/20    0.004    0.000   18.700    0.935 {method 'get' of '_queue.SimpleQueue' objects}
     96/3    0.001    0.000   18.697    6.232 C:\Python313\Lib\threading.py:998(_bootstrap)
     96/3    0.001    0.000   18.697    6.232 C:\Python313\Lib\threading.py:1025(_bootstrap_inner)
     96/3    0.001    0.000   18.696    6.232 C:\Python313\Lib\threading.py:981(run)
     96/3    0.001    0.000   18.696    6.232 C:\Python313\Lib\concurrent\futures\thread.py:70(_worker)
    880/3    0.008    0.000   18.282    6.094 C:\Python313\Lib\concurrent\futures\thread.py:54(run)
    880/3    0.036    0.000   18.279    6.093 C:\Users\25936\Desktop\Code\chainsight\src\modules\mrp_planning\node_processor.py:56(process)
    880/3    0.007    0.000   18.276    6.092 C:\Users\25936\Desktop\Code\chainsight\src\modules\mrp_planning\net_demand.py:14(calculate_daily_net_demand)




【按调用次数排序 - 前30个最频繁调用函数】
----------------------------------------------------------------------------------------------------
         19841054 function calls (18668190 primitive calls) in 19.406 seconds

   Ordered by: call count
   List reduced from 1728 to 30 due to restriction <30>

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
4175178/3995625    0.792    0.000    1.296    0.000 {built-in method builtins.isinstance}
1241280/801804    0.300    0.000    0.425    0.000 {built-in method builtins.len}
1164806/1159315    0.203    0.000    0.218    0.000 {built-in method builtins.getattr}
583308/575886    0.209    0.000    0.497    0.000 C:\Users\25936\Desktop\Code\chainsight\.venv\Lib\site-packages\pandas\core\dtypes\generic.py:42(_instancecheck)
583308/578883    0.174    0.000    0.254    0.000 C:\Users\25936\Desktop\Code\chainsight\.venv\Lib\site-packages\pandas\core\dtypes\generic.py:37(_check)
   387640    0.038    0.000    0.038    0.000 C:\Users\25936\Desktop\Code\chainsight\src\modules\mrp_planning\mrp_simulation.py:174(<genexpr>)
272121/272007    0.051    0.000    0.052    0.000 {built-in method builtins.hash}
262886/261838    0.066    0.000    0.102    0.000 C:\Users\25936\Desktop\Code\chainsight\.venv\Lib\site-packages\pandas\core\indexes\range.py:999(__len__)
